Results: 	[0.9046]	
Results: 	[0.9046, 0.8675]	
Results: 	[0.9046, 0.8675, 0.883]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844, 0.866]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844, 0.866, 0.8729]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844, 0.866, 0.8729, 0.8869]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844, 0.866, 0.8729, 0.8869, 0.8782]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844, 0.866, 0.8729, 0.8869, 0.8782, 0.8641]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844, 0.866, 0.8729, 0.8869, 0.8782, 0.8641, 0.871]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844, 0.866, 0.8729, 0.8869, 0.8782, 0.8641, 0.871, 0.9032]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844, 0.866, 0.8729, 0.8869, 0.8782, 0.8641, 0.871, 0.9032, 0.8702]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844, 0.866, 0.8729, 0.8869, 0.8782, 0.8641, 0.871, 0.9032, 0.8702, 0.8858]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844, 0.866, 0.8729, 0.8869, 0.8782, 0.8641, 0.871, 0.9032, 0.8702, 0.8858, 0.8737]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844, 0.866, 0.8729, 0.8869, 0.8782, 0.8641, 0.871, 0.9032, 0.8702, 0.8858, 0.8737, 0.8799]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844, 0.866, 0.8729, 0.8869, 0.8782, 0.8641, 0.871, 0.9032, 0.8702, 0.8858, 0.8737, 0.8799, 0.867]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844, 0.866, 0.8729, 0.8869, 0.8782, 0.8641, 0.871, 0.9032, 0.8702, 0.8858, 0.8737, 0.8799, 0.867, 0.9026]	
Results: 	[0.9046, 0.8675, 0.883, 0.8732, 0.8974, 0.8755, 0.8648, 0.7853, 0.8602, 0.878, 0.8875, 0.8977, 0.8766, 0.8715, 0.8728, 0.8844, 0.866, 0.8729, 0.8869, 0.8782, 0.8641, 0.871, 0.9032, 0.8702, 0.8858, 0.8737, 0.8799, 0.867, 0.9026, 0.8782]
30 Support Sets: (Mean:0.87599, SD:0.021007935282354288) | 	































































































































