Results: 	[0.8607]	
Results: 	[0.8607, 0.8408]	
Results: 	[0.8607, 0.8408, 0.9521]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628, 0.8532]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628, 0.8532, 0.882]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628, 0.8532, 0.882, 0.8526]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628, 0.8532, 0.882, 0.8526, 0.9138]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628, 0.8532, 0.882, 0.8526, 0.9138, 0.947]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628, 0.8532, 0.882, 0.8526, 0.9138, 0.947, 0.924]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628, 0.8532, 0.882, 0.8526, 0.9138, 0.947, 0.924, 0.7966]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628, 0.8532, 0.882, 0.8526, 0.9138, 0.947, 0.924, 0.7966, 0.8607]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628, 0.8532, 0.882, 0.8526, 0.9138, 0.947, 0.924, 0.7966, 0.8607, 0.8792]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628, 0.8532, 0.882, 0.8526, 0.9138, 0.947, 0.924, 0.7966, 0.8607, 0.8792, 0.956]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628, 0.8532, 0.882, 0.8526, 0.9138, 0.947, 0.924, 0.7966, 0.8607, 0.8792, 0.956, 0.761]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628, 0.8532, 0.882, 0.8526, 0.9138, 0.947, 0.924, 0.7966, 0.8607, 0.8792, 0.956, 0.761, 0.8173]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628, 0.8532, 0.882, 0.8526, 0.9138, 0.947, 0.924, 0.7966, 0.8607, 0.8792, 0.956, 0.761, 0.8173, 0.8818]	
Results: 	[0.8607, 0.8408, 0.9521, 0.7669, 0.864, 0.8509, 0.8286, 0.8005, 0.8403, 0.7585, 0.7628, 0.8532, 0.882, 0.8526, 0.9138, 0.947, 0.924, 0.7966, 0.8607, 0.8792, 0.956, 0.761, 0.8173, 0.8818, 0.8646]	
