Results: 	[0.9874]	
Results: 	[0.9874, 0.987]	
Results: 	[0.9874, 0.987, 0.9862]	
Results: 	[0.9874, 0.987, 0.9862, 0.988]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881, 0.9881]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881, 0.9881, 0.9871]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881, 0.9881, 0.9871, 0.9878]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881, 0.9881, 0.9871, 0.9878, 0.9878]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881, 0.9881, 0.9871, 0.9878, 0.9878, 0.9875]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881, 0.9881, 0.9871, 0.9878, 0.9878, 0.9875, 0.9885]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881, 0.9881, 0.9871, 0.9878, 0.9878, 0.9875, 0.9885, 0.9879]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881, 0.9881, 0.9871, 0.9878, 0.9878, 0.9875, 0.9885, 0.9879, 0.9874]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881, 0.9881, 0.9871, 0.9878, 0.9878, 0.9875, 0.9885, 0.9879, 0.9874, 0.9885]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881, 0.9881, 0.9871, 0.9878, 0.9878, 0.9875, 0.9885, 0.9879, 0.9874, 0.9885, 0.9889]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881, 0.9881, 0.9871, 0.9878, 0.9878, 0.9875, 0.9885, 0.9879, 0.9874, 0.9885, 0.9889, 0.9885]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881, 0.9881, 0.9871, 0.9878, 0.9878, 0.9875, 0.9885, 0.9879, 0.9874, 0.9885, 0.9889, 0.9885, 0.9883]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881, 0.9881, 0.9871, 0.9878, 0.9878, 0.9875, 0.9885, 0.9879, 0.9874, 0.9885, 0.9889, 0.9885, 0.9883, 0.9865]	
Results: 	[0.9874, 0.987, 0.9862, 0.988, 0.987, 0.988, 0.9873, 0.9885, 0.9878, 0.9867, 0.9881, 0.9881, 0.9871, 0.9878, 0.9878, 0.9875, 0.9885, 0.9879, 0.9874, 0.9885, 0.9889, 0.9885, 0.9883, 0.9865, 0.9886]	
