Results: 	[0.8657]	
Results: 	[0.8657, 0.861]	
Results: 	[0.8657, 0.861, 0.8775]	
Results: 	[0.8657, 0.861, 0.8775, 0.865]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757, 0.8636]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757, 0.8636, 0.8763]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757, 0.8636, 0.8763, 0.8731]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757, 0.8636, 0.8763, 0.8731, 0.8684]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757, 0.8636, 0.8763, 0.8731, 0.8684, 0.8693]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757, 0.8636, 0.8763, 0.8731, 0.8684, 0.8693, 0.8717]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757, 0.8636, 0.8763, 0.8731, 0.8684, 0.8693, 0.8717, 0.8776]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757, 0.8636, 0.8763, 0.8731, 0.8684, 0.8693, 0.8717, 0.8776, 0.8649]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757, 0.8636, 0.8763, 0.8731, 0.8684, 0.8693, 0.8717, 0.8776, 0.8649, 0.8702]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757, 0.8636, 0.8763, 0.8731, 0.8684, 0.8693, 0.8717, 0.8776, 0.8649, 0.8702, 0.8765]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757, 0.8636, 0.8763, 0.8731, 0.8684, 0.8693, 0.8717, 0.8776, 0.8649, 0.8702, 0.8765, 0.8796]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757, 0.8636, 0.8763, 0.8731, 0.8684, 0.8693, 0.8717, 0.8776, 0.8649, 0.8702, 0.8765, 0.8796, 0.8778]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757, 0.8636, 0.8763, 0.8731, 0.8684, 0.8693, 0.8717, 0.8776, 0.8649, 0.8702, 0.8765, 0.8796, 0.8778, 0.8762]	
Results: 	[0.8657, 0.861, 0.8775, 0.865, 0.8708, 0.8588, 0.8795, 0.8758, 0.8758, 0.8723, 0.8744, 0.8774, 0.8782, 0.8738, 0.8731, 0.8757, 0.8636, 0.8763, 0.8731, 0.8684, 0.8693, 0.8717, 0.8776, 0.8649, 0.8702, 0.8765, 0.8796, 0.8778, 0.8762, 0.8726]
30 Support Sets: (Mean:0.87242, SD:0.005608823098629882) | 	






























