Results: 	[0.8469]	
Results: 	[0.8469, 0.8374]	
Results: 	[0.8469, 0.8374, 0.8465]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539, 0.8457]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539, 0.8457, 0.8537]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539, 0.8457, 0.8537, 0.8413]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539, 0.8457, 0.8537, 0.8413, 0.8597]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539, 0.8457, 0.8537, 0.8413, 0.8597, 0.8479]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539, 0.8457, 0.8537, 0.8413, 0.8597, 0.8479, 0.8533]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539, 0.8457, 0.8537, 0.8413, 0.8597, 0.8479, 0.8533, 0.8554]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539, 0.8457, 0.8537, 0.8413, 0.8597, 0.8479, 0.8533, 0.8554, 0.8413]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539, 0.8457, 0.8537, 0.8413, 0.8597, 0.8479, 0.8533, 0.8554, 0.8413, 0.8541]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539, 0.8457, 0.8537, 0.8413, 0.8597, 0.8479, 0.8533, 0.8554, 0.8413, 0.8541, 0.8519]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539, 0.8457, 0.8537, 0.8413, 0.8597, 0.8479, 0.8533, 0.8554, 0.8413, 0.8541, 0.8519, 0.8523]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539, 0.8457, 0.8537, 0.8413, 0.8597, 0.8479, 0.8533, 0.8554, 0.8413, 0.8541, 0.8519, 0.8523, 0.8484]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539, 0.8457, 0.8537, 0.8413, 0.8597, 0.8479, 0.8533, 0.8554, 0.8413, 0.8541, 0.8519, 0.8523, 0.8484, 0.8477]	
Results: 	[0.8469, 0.8374, 0.8465, 0.8417, 0.8552, 0.8568, 0.8516, 0.8583, 0.8512, 0.8539, 0.8457, 0.8537, 0.8413, 0.8597, 0.8479, 0.8533, 0.8554, 0.8413, 0.8541, 0.8519, 0.8523, 0.8484, 0.8477, 0.8506]	
